20200921 030100;10938;10942;10928;10932.75;1184
20200921 030200;10932.5;10932.5;10917.75;10922.25;1093
20200921 030300;10922.25;10922.25;10912.75;10919;880
20200921 030400;10918.25;10920.75;10914;10917;438
20200921 030500;10916.5;10923.5;10915.75;10922;413
20200921 030600;10921.5;10924.5;10920;10923.25;293
20200921 030700;10923;10925.25;10921.75;10924.5;289
20200921 030800;10925.75;10926.5;10922;10923.25;246
20200921 030900;10923.5;10924.5;10922.25;10923.25;152
20200921 031000;10922.75;10926.25;10920.75;10923.25;273
20200921 031100;10922.75;10924;10921;10922.5;145
20200921 031200;10922.75;10928.5;10921.75;10926;286
20200921 031300;10926.25;10930.75;10926.25;10929.5;325
20200921 031400;10928.75;10929.5;10926;10926.25;236
20200921 031500;10926.75;10929.75;10926.75;10928.75;105
20200921 031600;10928.5;10929.75;10916.5;10917.25;643
20200921 031700;10917;10920.25;10909.25;10914;1025
20200921 031800;10914.25;10918.5;10911.75;10913.75;378
20200921 031900;10914.25;10916.5;10912.25;10915.75;269
20200921 032000;10915.5;10916.25;10901;10901.75;861
20200921 032100;10902.25;10909.75;10901.25;10909.25;507
20200921 032200;10909.25;10915.25;10908.75;10913;388
20200921 032300;10912.75;10916;10909.75;10912.5;316
20200921 032400;10912.75;10918.25;10911.75;10917.25;211
20200921 032500;10917.75;10918;10913;10913;202
20200921 032600;10913.75;10914.75;10904.75;10905.75;406
20200921 032700;10906.5;10913.25;10906.5;10911.5;287
20200921 032800;10911;10914.25;10910.25;10911;174
20200921 032900;10911.5;10911.5;10906;10909;242
20200921 033000;10908;10908;10904.5;10905.25;215
20200921 033100;10904.75;10905.75;10896;10905.75;960
20200921 033200;10905.75;10910.75;10905.75;10908.75;430
20200921 033300;10908.25;10910;10902.25;10908.25;253
20200921 033400;10907.75;10909;10904.75;10908;162
20200921 033500;10908.75;10912.75;10907.75;10910.75;259
20200921 033600;10911.25;10915.5;10908;10915.5;218
20200921 033700;10915.5;10917.5;10913;10913.75;259
20200921 033800;10914;10914.75;10910.75;10912.5;159
20200921 033900;10912.5;10914.75;10911.5;10912.5;125
20200921 034000;10913;10913.25;10909.75;10911.25;142
20200921 034100;10911.25;10912;10904.75;10906.75;223
20200921 034200;10906.25;10911;10905.5;10908.5;176
20200921 034300;10908;10908.25;10903.5;10905.75;177
20200921 034400;10905.75;10906.25;10901.5;10904.5;249
20200921 034500;10904.75;10904.75;10898.25;10899.25;268
20200921 034600;10899.25;10908.25;10898.75;10907.75;366
20200921 034700;10907.5;10908;10904.25;10905;162
20200921 034800;10905.25;10906.25;10903;10903.75;165
20200921 034900;10904.5;10906.25;10903.75;10905;95
20200921 035000;10905.5;10913;10900.5;10900.75;788
20200921 035100;10900.25;10904;10894.75;10898.25;653
20200921 035200;10898.25;10903;10896.5;10903;310
20200921 035300;10903.25;10909.75;10903;10907.5;439
20200921 035400;10907.75;10909.5;10905.75;10908;183
20200921 035500;10908;10911.75;10907.5;10909.25;274
20200921 035600;10909.25;10910.25;10908.5;10909.25;142
20200921 035700;10909.25;10914.25;10905;10912;285
20200921 035800;10912.5;10914.25;10910.5;10911.25;134
20200921 035900;10910.75;10911.5;10904.5;10906;205
20200921 040000;10906;10910.75;10905.75;10908.75;167
20200921 040100;10909;10909.75;10906;10907.5;170
20200921 040200;10906.5;10914;10906.5;10912.25;237
20200921 040300;10912.5;10913.75;10907.75;10909;240
20200921 040400;10909.75;10911.75;10908.25;10911;168
20200921 040500;10910.75;10911;10906.75;10906.75;103
20200921 040600;10907.25;10912;10906.5;10911.5;141
20200921 040700;10911.25;10914;10910.25;10913;125
20200921 040800;10913.25;10913.5;10902;10905.75;400
20200921 040900;10905.5;10913.25;10905.5;10912.5;236
20200921 041000;10912.5;10914;10910.5;10912.5;121
20200921 041100;10912.25;10913.75;10907.75;10910;162
20200921 041200;10909.75;10910.75;10907.75;10909;141
20200921 041300;10908.75;10912;10906.75;10911;144
20200921 041400;10911.75;10911.75;10908.25;10910;99
20200921 041500;10909.75;10910.25;10908;10908;94
20200921 041600;10908;10910.25;10907;10910.25;80
20200921 041700;10910;10912;10909.25;10911.5;96
20200921 041800;10911.75;10912.5;10909.25;10909.25;100
20200921 041900;10908.75;10910.25;10904.75;10907;204
20200921 042000;10907.75;10908.25;10906.5;10907;71
20200921 042100;10907.25;10908.75;10906.5;10906.5;84
20200921 042200;10906.5;10907.75;10905.5;10906.5;83
20200921 042300;10906.25;10907.75;10905.5;10907.25;59
20200921 042400;10907.25;10909.5;10906.75;10907.75;68
20200921 042500;10907.25;10907.5;10904.75;10907.5;94
20200921 042600;10906.75;10906.75;10896.75;10900.75;440
20200921 042700;10900.5;10905.5;10899.25;10904.25;228
20200921 042800;10903.75;10904;10900.25;10900.75;97
20200921 042900;10900.75;10903.75;10899.5;10903.75;122
20200921 043000;10904.25;10905.25;10902.75;10903.75;75
20200921 043100;10904.25;10905;10901;10902.75;143
20200921 043200;10903.25;10906;10902.25;10905.25;97
20200921 043300;10904.5;10908.5;10904.5;10908.5;149
20200921 043400;10908.5;10908.5;10906.75;10907.75;65
20200921 043500;10907.75;10908.25;10904.5;10908;117
20200921 043600;10908;10909.75;10907.25;10909.75;124
20200921 043700;10909.75;10910.25;10907.5;10907.75;94
20200921 043800;10907.75;10907.75;10903;10904.25;115
20200921 043900;10903.75;10905.5;10903.5;10905.25;84
20200921 044000;10905.75;10908.75;10905.75;10908.5;49
20200921 044100;10908.25;10910.75;10908.25;10910;89
20200921 044200;10910;10911.25;10906;10907.75;117
20200921 044300;10908;10909.75;10907.25;10908.75;56
20200921 044400;10908.25;10908.75;10906;10906;45
20200921 044500;10905.5;10907;10904;10907;117
20200921 044600;10906.5;10908.5;10904.5;10904.75;71
20200921 044700;10904.75;10905.5;10901.75;10902.25;155
20200921 044800;10902;10906.25;10900.25;10905.5;209
20200921 044900;10905.75;10909.75;10905.5;10906.5;167
20200921 045000;10906.5;10907.5;10897;10898.75;287
20200921 045100;10898.5;10901;10882;10893.5;1091
20200921 045200;10894.25;10895.75;10892.25;10893.25;331
20200921 045300;10893.5;10893.5;10887.25;10889.5;411
20200921 045400;10889.5;10889.75;10883.75;10885;453
20200921 045500;10886.5;10888.5;10885.5;10886;264
20200921 045600;10886.25;10889.25;10883.75;10884.5;289
20200921 045700;10884.75;10890;10884.25;10886.5;287
20200921 045800;10885.75;10886.5;10882.75;10883.25;218
20200921 045900;10883.5;10885.25;10879;10883;409
20200921 050000;10882.5;10887.25;10882;10884.25;309
20200921 050100;10884;10888.75;10880.75;10888;312
20200921 050200;10887.75;10888.5;10882.25;10884.25;328
20200921 050300;10884.5;10888.5;10884;10887.25;255
20200921 050400;10887.5;10892.75;10887.5;10890;497
20200921 050500;10889.75;10890.25;10885;10887.5;177
20200921 050600;10887.5;10888.75;10885.5;10888.5;101
20200921 050700;10888.5;10891.5;10887.75;10891.25;166
20200921 050800;10891.75;10894.75;10890.75;10893.25;269
20200921 050900;10893.25;10893.75;10891.5;10893.25;141
20200921 051000;10893.25;10896;10893;10894.5;231
20200921 051100;10894.5;10894.5;10890;10891;176
20200921 051200;10891.75;10895.75;10888.75;10889.75;222
20200921 051300;10889.75;10894.25;10889.5;10892.25;92
20200921 051400;10892.5;10893.25;10888.5;10892.5;149
20200921 051500;10892.25;10893;10888.25;10890.5;115
20200921 051600;10890.75;10892.5;10887.25;10890.25;183
20200921 051700;10890.25;10891;10886.5;10888;175
