20200622 030100;9970.25;9971;9968.25;9968.75;77
20200622 030200;9968.75;9969.25;9965.75;9966.75;217
20200622 030300;9966.25;9967.75;9965.5;9966;181
20200622 030400;9966.5;9967;9964.25;9967;167
20200622 030500;9966.75;9967.75;9965.25;9967;137
20200622 030600;9967;9969.25;9966.5;9968.5;106
20200622 030700;9969.25;9969.5;9968.25;9968.5;47
20200622 030800;9968.25;9968.75;9967.25;9968;50
20200622 030900;9968;9968.25;9966.25;9967.75;65
20200622 031000;9967.25;9968.25;9964.5;9967;132
20200622 031100;9967.25;9968;9966.25;9967.25;29
20200622 031200;9967.25;9970.25;9967;9968.75;90
20200622 031300;9968.75;9972.75;9968.5;9971.25;158
20200622 031400;9971.75;9977.5;9970.75;9975.75;210
20200622 031500;9975.75;9976.25;9974.5;9975.25;82
20200622 031600;9975;9976;9972;9973.25;127
20200622 031700;9972.25;9973;9970;9972.25;95
20200622 031800;9972.25;9975.5;9972.25;9973.75;78
20200622 031900;9973.5;9975.25;9972.75;9975.25;82
20200622 032000;9975.25;9975.75;9971;9972.5;103
20200622 032100;9972.25;9972.75;9970.25;9971.25;87
20200622 032200;9972;9974.75;9971.75;9973.25;102
20200622 032300;9973;9975.25;9972.75;9974;105
20200622 032400;9974.25;9976.5;9973.75;9975.5;165
20200622 032500;9975.75;9976.25;9973.75;9975.5;116
20200622 032600;9975.25;9975.25;9972.5;9973.75;74
20200622 032700;9973.75;9980.75;9973.75;9980.25;224
20200622 032800;9980;9980;9976;9977.5;158
20200622 032900;9977.75;9981.75;9976.75;9979.75;226
20200622 033000;9980;9981.25;9979;9980.25;116
20200622 033100;9980;9980.25;9977.5;9979.5;95
20200622 033200;9979.5;9983.5;9979.5;9982.75;169
20200622 033300;9982.75;9996;9981.75;9992.25;764
20200622 033400;9991.75;9995.25;9990.25;9993.75;479
20200622 033500;9993;9995.5;9990.75;9995.25;210
20200622 033600;9995;9995;9991.25;9991.75;144
20200622 033700;9991.75;9992.5;9990.5;9990.75;113
20200622 033800;9991.25;9993.75;9989.25;9991.25;147
20200622 033900;9991.25;9993.75;9990.5;9991.75;119
20200622 034000;9991.25;9993.5;9990.25;9992.75;108
20200622 034100;9992.75;9995.5;9991.25;9991.75;135
20200622 034200;9991.5;9992.5;9990.5;9992.5;95
20200622 034300;9992.5;9992.5;9991.25;9991.5;33
20200622 034400;9991.5;9992;9990;9990.75;70
20200622 034500;9990.25;9991.75;9989.75;9990.25;96
20200622 034600;9990.75;9991.5;9989.25;9990.75;71
20200622 034700;9990.75;9991.5;9989.75;9991.25;79
20200622 034800;9991.5;9992;9991;9991.5;42
20200622 034900;9990.75;9991;9988.75;9989;131
20200622 035000;9988.75;9991.25;9988;9990.75;79
20200622 035100;9991.5;9991.5;9989;9990;106
20200622 035200;9990.5;9991.5;9989.5;9990.25;88
20200622 035300;9990.5;9991;9989.5;9989.75;61
20200622 035400;9989.75;9990.5;9989;9989.75;90
20200622 035500;9990.25;9992.5;9989.75;9992.5;105
20200622 035600;9992.75;9993;9989.75;9990.25;56
20200622 035700;9990;9990.25;9988.5;9989;104
20200622 035800;9989.5;9991.75;9989.5;9991.5;80
20200622 035900;9991.5;9991.5;9989.5;9989.75;35
20200622 040000;9989.75;9991;9988.75;9988.75;76
20200622 040100;9989.5;9991.5;9989.5;9989.75;72
20200622 040200;9989.5;9991.25;9989.25;9990.5;55
20200622 040300;9990.5;9998;9989.5;9995.75;290
20200622 040400;9996.5;9997.75;9994.25;9994.5;209
20200622 040500;9995.25;9996.5;9992.25;9994;88
20200622 040600;9993.75;9994.5;9991.75;9993.5;105
20200622 040700;9993.75;9994;9992.75;9994;64
20200622 040800;9994.25;9996;9994;9994.75;96
20200622 040900;9995;9995.25;9992;9992.25;108
20200622 041000;9992.25;9993.25;9992.25;9993.25;42
20200622 041100;9993.5;9995;9993.5;9994.25;47
20200622 041200;9994.5;9994.5;9993.25;9993.25;21
20200622 041300;9993;9993.25;9991.5;9993;57
20200622 041400;9992.5;9993.75;9991;9992.25;64
20200622 041500;9991.75;9993.25;9991.25;9992;87
20200622 041600;9991.75;9993.25;9991.75;9992.25;47
20200622 041700;9992;9992.75;9991.75;9992.25;30
20200622 041800;9992.25;9992.5;9991;9992;46
20200622 041900;9992.25;9992.5;9991.25;9991.75;39
20200622 042000;9992.25;9993.75;9990.5;9993;51
20200622 042100;9993.5;9994;9991.75;9992.25;46
20200622 042200;9991.75;9992;9983.25;9984;324
20200622 042300;9984.5;9986;9981;9985;295
20200622 042400;9983.75;9987;9983.5;9987;144
20200622 042500;9987.25;9987.25;9984;9985.25;84
20200622 042600;9985;9988.5;9985;9987.75;89
20200622 042700;9988;9988.25;9985.5;9987.25;61
20200622 042800;9987.75;9988;9986.5;9987.5;49
20200622 042900;9987.5;9988.5;9986;9988.5;59
20200622 043000;9988.75;9989.5;9985.25;9985.75;88
20200622 043100;9986.5;9987.75;9985.75;9986;102
20200622 043200;9986;9989.25;9985.75;9987.75;77
20200622 043300;9988;9992.25;9988;9989.5;152
20200622 043400;9988.75;9989;9985.5;9985.75;84
